300005.SZ,探路者,2010-11-30,34.19,36.45,34.4,0.06610119918104725,-0.056241426611797096
300005.SZ,探路者,2012-05-24,19.9,17.33,17.61,-0.1291457286432161,0.016156953260242423
300008.SZ,天海防务,2014-06-28,14.28,16.7,15.51,0.16946778711484595,-0.07125748502994009
300009.SZ,安科生物,2013-03-28,14.75,16.48,19.95,0.11728813559322036,0.2105582524271844
300009.SZ,安科生物,2016-06-30,23.09,29.88,25.5,0.2940666955391944,-0.14658634538152607
300010.SZ,立思辰,2016-07-09,18.06,20.72,18.98,0.14728682170542637,-0.0839768339768339
300010.SZ,立思辰,2016-07-09,18.06,20.72,18.98,0.14728682170542637,-0.0839768339768339
300010.SZ,立思辰,2013-08-02,8.41,9.12,9.17,0.08442330558858491,0.005482456140350956
300010.SZ,立思辰,2013-08-02,8.41,9.12,9.17,0.08442330558858491,0.005482456140350956
300011.SZ,鼎汉技术,2011-03-17,40.79,35.49,31.28,-0.1299338073057121,-0.11862496477881095
300011.SZ,鼎汉技术,2016-05-05,20.7,20.97,23.69,0.013043478260869545,0.1297091082498809
300011.SZ,鼎汉技术,2013-02-08,11.59,12.39,13.26,0.0690250215703193,0.07021791767554472
300012.SZ,华测检测,2011-12-31,19.22,17.5,16.1,-0.08949011446409984,-0.07999999999999992
300012.SZ,华测检测,2011-12-31,19.22,17.5,16.1,-0.08949011446409984,-0.07999999999999992
300014.SZ,亿纬锂能,2012-02-24,12.93,14.92,15.66,0.15390564578499616,0.04959785522788205
300014.SZ,亿纬锂能,2017-01-05,32.12,30.2,29.26,-0.05977584059775835,-0.031125827814569462
300014.SZ,亿纬锂能,2012-02-24,12.93,14.92,15.66,0.15390564578499616,0.04959785522788205
300014.SZ,亿纬锂能,2017-01-05,32.12,30.2,29.26,-0.05977584059775835,-0.031125827814569462
300015.SZ,爱尔眼科,2011-04-26,35.44,35.66,32.66,0.00620767494356656,-0.08412787436904096
300015.SZ,爱尔眼科,2013-01-01,14.63,16.65,16.9,0.13807245386192737,0.015015015015015017
300015.SZ,爱尔眼科,2016-03-31,28.0,29.84,32.3,0.06571428571428571,0.08243967828418222
300016.SZ,北陆药业,2013-12-25,7.9,7.58,9.19,-0.040506329113924086,0.2124010554089709
300017.SZ,网宿科技,2017-05-13,38.75,12.11,11.17,-0.687483870967742,-0.07762180016515273
300017.SZ,网宿科技,2014-06-18,53.27,55.1,55.1,0.03435329453726296,0.0
300017.SZ,网宿科技,2011-07-07,13.4,13.44,12.43,0.002985074626865608,-0.0751488095238095
300017.SZ,网宿科技,2015-07-25,52.1,56.82,39.74,0.09059500959692895,-0.30059838085181273
300017.SZ,网宿科技,2016-03-02,53.6,54.0,58.89,0.007462686567164152,0.09055555555555557
300017.SZ,网宿科技,2012-07-31,16.45,16.89,18.7,0.02674772036474172,0.10716400236826516
300018.SZ,中元股份,2017-01-23,11.45,10.82,11.36,-0.05502183406113529,0.049907578558225425
300020.SZ,银江股份,2017-08-03,14.03,12.16,13.09,-0.13328581610833923,0.07648026315789472
300020.SZ,银江股份,2011-12-23,14.25,12.91,9.31,-0.09403508771929824,-0.27885360185902397
300022.SZ,吉峰农机,2016-05-28,8.1,6.96,7.75,-0.1407407407407407,0.11350574712643678
300026.SZ,红日药业,2013-12-26,34.53,35.8,42.75,0.036779611931653515,0.1941340782122906
300027.SZ,华谊兄弟,2012-09-18,16.8,16.65,15.46,-0.008928571428571555,-0.07147147147147134
300034.SZ,钢研高纳,2012-12-11,15.68,13.9,15.87,-0.11352040816326527,0.1417266187050359
300036.SZ,超图软件,2013-09-18,14.1,12.34,14.62,-0.12482269503546098,0.18476499189627224
300037.SZ,新宙邦,2016-11-15,58.2,60.03,53.46,0.031443298969072137,-0.10944527736131934
300038.SZ,梅泰诺,2013-07-10,8.74,10.79,14.08,0.23455377574370698,0.3049119555143653
300039.SZ,上海凯宝,2014-08-23,14.11,13.28,15.22,-0.05882352941176471,0.14608433734939769
300040.SZ,九洲电气,2015-12-01,11.49,12.26,13.61,0.06701479547432546,0.11011419249592166
300043.SZ,星辉娱乐,2011-05-25,16.4,15.2,15.27,-0.07317073170731704,0.0046052631578947555
300043.SZ,星辉娱乐,2017-07-28,8.25,7.89,8.0,-0.043636363636363674,0.01394169835234478
300044.SZ,赛为智能,2013-09-18,9.42,9.27,9.51,-0.01592356687898093,0.02588996763754048
300045.SZ,华力创通,2010-11-13,35.7,41.25,42.8,0.1554621848739495,0.037575757575757505
300045.SZ,华力创通,2015-03-20,20.72,25.33,27.83,0.22249034749034746,0.09869719699960522
300045.SZ,华力创通,2016-12-29,15.6,13.52,13.96,-0.13333333333333333,0.03254437869822495
300045.SZ,华力创通,2014-06-24,19.13,18.83,18.25,-0.015682174594877193,-0.03080191184280395
300047.SZ,天源迪科,2016-02-17,17.79,19.47,18.34,0.09443507588532883,-0.058038007190549516
300047.SZ,天源迪科,2011-12-27,12.8,12.01,11.1,-0.06171875000000007,-0.07577019150707745
300048.SZ,合康新能,2010-05-29,47.97,46.5,42.41,-0.030644152595372086,-0.0879569892473119
300049.SZ,福瑞股份,2014-01-22,22.63,28.05,34.5,0.2395050817498896,0.2299465240641711
300050.SZ,世纪鼎利,2017-06-13,9.73,9.99,10.14,0.02672147995889001,0.01501501501501505
300051.SZ,三五互联,2016-03-09,14.02,12.67,14.98,-0.09629101283880169,0.1823204419889503
300052.SZ,中青宝,2012-11-27,11.05,9.01,10.8,-0.18461538461538468,0.19866814650388467
300054.SZ,鼎龙股份,2015-09-15,20.5,12.16,17.69,-0.4068292682926829,0.45476973684210537
300054.SZ,鼎龙股份,2012-05-14,28.58,30.0,32.97,0.049685094471658565,0.09899999999999996
300054.SZ,鼎龙股份,2012-05-14,28.58,30.0,32.97,0.049685094471658565,0.09899999999999996
300056.SZ,三维丝,2011-05-18,32.28,30.14,30.0,-0.06629491945477077,-0.004644990046449919
300058.SZ,蓝色光标,2016-03-01,9.23,8.65,10.58,-0.06283856988082341,0.22312138728323697
300058.SZ,蓝色光标,2017-04-27,9.36,8.04,7.75,-0.14102564102564105,-0.03606965174129343
300058.SZ,蓝色光标,2013-12-26,49.79,49.35,62.99,-0.008837115886724197,0.2763931104356636
300058.SZ,蓝色光标,2011-04-01,31.95,29.88,29.88,-0.06478873239436621,0.0
300059.SZ,东方财富,2014-09-18,11.67,13.72,15.11,0.17566409597257931,0.10131195335276959
300059.SZ,东方财富,2011-05-12,41.5,37.4,22.81,-0.0987951807228916,-0.3901069518716578
300061.SZ,康旗股份,2014-11-11,12.86,13.65,14.16,0.06143079315707628,0.03736263736263735
300061.SZ,康旗股份,2014-11-11,12.86,13.65,14.16,0.06143079315707628,0.03736263736263735
300062.SZ,中能电气,2012-04-18,10.95,9.72,9.84,-0.11232876712328756,0.012345679012345599
300062.SZ,中能电气,2016-08-02,24.6,23.66,25.05,-0.03821138211382119,0.058748943364328
300062.SZ,中能电气,2012-04-18,10.95,9.72,9.84,-0.11232876712328756,0.012345679012345599
300066.SZ,三川智慧,2013-02-08,9.36,9.55,10.58,0.02029914529914544,0.10785340314136119
300067.SZ,安诺其,2016-07-22,8.26,9.18,9.0,0.11138014527845036,-0.01960784313725487
300067.SZ,安诺其,2013-11-19,10.55,10.54,10.26,-0.0009478672985783472,-0.026565464895635615
300067.SZ,安诺其,2013-11-19,10.55,10.54,10.26,-0.0009478672985783472,-0.026565464895635615
300068.SZ,南都电源,2012-10-16,12.71,12.24,11.53,-0.036978756884343086,-0.05800653594771249
300068.SZ,南都电源,2012-10-16,12.71,12.24,11.53,-0.036978756884343086,-0.05800653594771249
300068.SZ,南都电源,2015-01-20,10.5,10.53,10.39,0.0028571428571427964,-0.013295346628679847
300070.SZ,碧水源,2016-04-15,35.26,41.6,15.07,0.1798071469086785,-0.6377403846153846
300070.SZ,碧水源,2016-04-15,35.26,41.6,15.07,0.1798071469086785,-0.6377403846153846
300070.SZ,碧水源,2014-04-10,34.8,34.11,34.65,-0.019827586206896487,0.015831134564643776
300070.SZ,碧水源,2011-03-31,115.16,100.48,90.5,-0.12747481764501556,-0.09932324840764335
300071.SZ,华谊嘉信,2015-12-31,12.64,14.2,0.0,0.12341772151898724,-1.0
300072.SZ,三聚环保,2013-12-13,18.17,17.19,17.88,-0.053935057787561934,0.04013961605584629
300072.SZ,三聚环保,2015-12-15,35.72,33.0,29.65,-0.07614781634938407,-0.10151515151515156
300074.SZ,华平股份,2016-06-07,9.08,10.03,11.23,0.10462555066079288,0.11964107676969105
300074.SZ,华平股份,2014-03-19,26.5,29.02,16.26,0.0950943396226415,-0.439696760854583
300074.SZ,华平股份,2017-02-08,9.34,8.88,8.97,-0.04925053533190568,0.010135135135135118
300075.SZ,数字政通,2015-05-21,69.75,127.61,46.0,0.8295340501792114,-0.6395266828618447
300075.SZ,数字政通,2016-02-23,20.8,22.25,23.01,0.06971153846153842,0.03415730337078659
300075.SZ,数字政通,2011-12-21,23.92,22.37,17.44,-0.06479933110367896,-0.2203844434510505
300077.SZ,国民技术,2015-03-04,30.45,37.9,46.11,0.24466338259441706,0.216622691292876
300079.SZ,数码科技,2015-04-27,18.52,20.46,26.7,0.10475161987041044,0.30498533724340166
300081.SZ,恒信东方,2017-09-12,12.8,12.6,14.3,-0.015625000000000083,0.134920634920635
300082.SZ,奥克股份,2014-08-07,12.41,13.05,14.1,0.05157131345688965,0.08045977011494244
300082.SZ,奥克股份,2017-04-12,8.93,8.11,6.76,-0.09182530795072792,-0.1664611590628853
300083.SZ,劲胜智能,2016-11-29,7.86,8.18,7.32,0.040712468193384144,-0.10513447432762829
300083.SZ,劲胜智能,2011-11-22,13.88,15.02,12.0,0.08213256484149847,-0.20106524633821568
300083.SZ,劲胜智能,2014-04-25,17.87,18.87,20.39,0.05595970900951315,0.08055113937466876
300085.SZ,银之杰,2013-07-30,13.26,13.53,14.44,0.020361990950226214,0.06725794530672581
300085.SZ,银之杰,2013-07-30,13.26,13.53,14.44,0.020361990950226214,0.06725794530672581
300087.SZ,荃银高科,2015-01-07,12.93,10.64,11.72,-0.17710750193348795,0.10150375939849623
300090.SZ,盛运环保,2016-01-29,11.94,8.75,8.48,-0.2671691792294807,-0.03085714285714281
300092.SZ,科新机电,2016-02-24,10.57,10.89,11.99,0.030274361400189242,0.10101010101010097
300094.SZ,国联水产,2017-01-16,10.1,8.0,9.46,-0.20792079207920788,0.1825000000000001
300094.SZ,国联水产,2013-10-22,7.25,8.05,7.43,0.11034482758620699,-0.07701863354037279
300095.SZ,华伍股份,2013-08-13,9.4,10.51,9.95,0.11808510638297866,-0.05328258801141775
300095.SZ,华伍股份,2013-08-13,9.4,10.51,9.95,0.11808510638297866,-0.05328258801141775
300097.SZ,智云股份,2017-01-05,61.91,56.81,57.45,-0.08237764496850258,0.011265622249603953
300097.SZ,智云股份,2013-04-02,13.25,12.18,12.8,-0.0807547169811321,0.050903119868637194
300098.SZ,高新兴,2013-02-06,6.85,8.07,9.14,0.178102189781022,0.13258983890954154
300098.SZ,高新兴,2016-02-03,18.9,13.15,11.7,-0.3042328042328042,-0.11026615969581757
300100.SZ,双林股份,2014-01-15,7.15,7.63,8.48,0.06713286713286706,0.1114023591087812
300102.SZ,乾照光电,2017-09-05,8.57,9.05,9.28,0.05600933488914824,0.025414364640883827
300104.SZ,乐视网,2011-09-15,26.15,23.3,24.36,-0.10898661567877621,0.0454935622317596
300104.SZ,乐视网,2013-08-03,31.58,28.9,0.0,-0.08486383787207093,-1.0
300104.SZ,乐视网,2015-09-24,34.14,41.98,50.32,0.22964264792032796,0.19866603144354464
300107.SZ,建新股份,2017-08-02,7.85,7.21,7.46,-0.08152866242038213,0.03467406380027739
300107.SZ,建新股份,2017-08-02,7.85,7.21,7.46,-0.08152866242038213,0.03467406380027739
300107.SZ,建新股份,2013-11-06,13.41,13.78,13.9,0.027591349739000688,0.008708272859216328
300110.SZ,华仁药业,2011-12-08,12.96,12.67,10.17,-0.02237654320987661,-0.19731649565903708
300110.SZ,华仁药业,2013-09-27,9.87,9.78,8.89,-0.009118541033434636,-0.09100204498977493
300112.SZ,万讯自控,2014-06-17,7.49,9.38,8.67,0.2523364485981309,-0.07569296375266533
300112.SZ,万讯自控,2017-07-26,12.39,10.15,10.97,-0.1807909604519774,0.0807881773399015
300113.SZ,顺网科技,2014-02-28,62.93,56.71,51.21,-0.09883998093119337,-0.0969846587903368
300115.SZ,长盈精密,2014-01-21,36.97,37.3,37.9,0.008926156342980749,0.016085790884718537
300116.SZ,坚瑞沃能,2012-05-25,11.59,11.0,11.18,-0.05090595340811043,0.016363636363636337
300117.SZ,嘉寓股份,2012-07-25,7.03,6.45,6.46,-0.08250355618776672,0.0015503875968991916
300118.SZ,东方日升,2015-03-11,7.62,10.16,14.06,0.3333333333333333,0.3838582677165355
300119.SZ,瑞普生物,2012-01-05,22.02,18.35,20.08,-0.16666666666666657,0.09427792915531318
300120.SZ,经纬电材,2013-06-08,6.87,6.65,5.88,-0.03202328966521103,-0.1157894736842106
300121.SZ,阳谷华泰,2012-07-31,11.15,11.27,11.74,0.010762331838564952,0.04170363797692996
300121.SZ,阳谷华泰,2016-04-09,9.61,13.06,11.14,0.35900104058272647,-0.1470137825421133
300122.SZ,智飞生物,2013-05-04,38.72,38.97,40.4,0.006456611570247934,0.03669489350782653
300123.SZ,太阳鸟,2013-08-16,12.28,12.57,14.76,0.02361563517915317,0.17422434367541761
300124.SZ,汇川技术,2015-04-23,42.7,42.19,56.4,-0.011943793911007144,0.3368096705380422
300124.SZ,汇川技术,2013-01-16,23.1,25.3,27.84,0.0952380952380952,0.10039525691699601
300124.SZ,汇川技术,2016-10-12,18.2,20.65,20.15,0.13461538461538458,-0.02421307506053269
300126.SZ,锐奇股份,2014-06-03,14.75,6.96,8.88,-0.528135593220339,0.27586206896551735
300128.SZ,锦富技术,2012-06-08,13.52,13.45,15.89,-0.0051775147928994295,0.18141263940520458
300130.SZ,新国都,2017-04-25,24.73,20.31,18.36,-0.1787302871006875,-0.09601181683899554
300130.SZ,新国都,2014-04-10,35.76,32.93,28.1,-0.07913870246085007,-0.1466747646522927
300130.SZ,新国都,2015-12-02,28.8,32.8,33.54,0.13888888888888876,0.02256097560975616
300131.SZ,英唐智控,2012-04-17,13.36,13.86,13.81,0.037425149700598806,-0.0036075036075035307
300133.SZ,华策影视,2017-05-17,10.3,10.56,11.55,0.02524271844660192,0.09375000000000001
300133.SZ,华策影视,2017-05-17,10.3,10.56,11.55,0.02524271844660192,0.09375000000000001
300133.SZ,华策影视,2011-11-30,32.79,33.56,33.5,0.023482769136932088,-0.0017878426698451212
300136.SZ,信维通信,2013-05-08,20.75,23.91,21.5,0.15228915662650602,-0.10079464659138436
300136.SZ,信维通信,2016-12-03,25.73,28.9,26.14,0.12320248736883009,-0.09550173010380617
300136.SZ,信维通信,2013-05-08,20.75,23.91,21.5,0.15228915662650602,-0.10079464659138436
300138.SZ,晨光生物,2016-04-12,17.31,19.31,15.36,0.11554015020219527,-0.20455722423614706
300141.SZ,和顺电气,2017-07-21,13.05,10.82,12.71,-0.17088122605363987,0.17467652495378932
300141.SZ,和顺电气,2012-02-02,26.0,25.92,30.89,-0.0030769230769230114,0.19174382716049376
300142.SZ,沃森生物,2012-07-28,37.51,39.31,45.05,0.04798720341242347,0.14601882472653255
300144.SZ,宋城演艺,2013-03-25,14.1,15.0,14.8,0.06382978723404258,-0.013333333333333286
300145.SZ,中金环境,2013-05-21,22.21,24.65,26.51,0.10986042323277792,0.07545638945233278
300145.SZ,中金环境,2016-10-25,25.9,27.94,26.16,0.07876447876447887,-0.06370794559770941
300145.SZ,中金环境,2013-05-21,22.21,24.65,26.51,0.10986042323277792,0.07545638945233278
300146.SZ,汤臣倍健,2013-01-18,53.3,63.88,68.9,0.19849906191369618,0.07858484658735133
300146.SZ,汤臣倍健,2016-10-20,12.61,12.81,12.86,0.015860428231562338,0.0039032006245120167
300147.SZ,香雪制药,2012-05-18,10.01,8.34,11.42,-0.16683316683316682,0.3693045563549161
300152.SZ,科融环境,2012-03-13,21.28,23.05,22.76,0.08317669172932328,-0.01258134490238608
300152.SZ,科融环境,2017-01-04,7.85,7.8,8.27,-0.0063694267515923345,0.06025641025641022
300154.SZ,瑞凌股份,2015-05-19,19.33,26.22,33.9,0.3564407656492499,0.2929061784897025
300155.SZ,安居宝,2013-03-30,17.0,15.26,14.62,-0.1023529411764706,-0.04193971166448234
300158.SZ,振东制药,2016-02-06,15.67,15.7,14.29,0.001914486279514956,-0.08980891719745224
300164.SZ,通源石油,2017-03-22,9.2,9.78,8.0,0.06304347826086958,-0.18200408997955006
300166.SZ,东方国信,2016-04-23,24.83,23.13,25.74,-0.06846556584776478,0.11284046692607001
300166.SZ,东方国信,2013-02-07,12.73,14.85,15.59,0.16653574234092688,0.049831649831649845
300166.SZ,东方国信,2013-02-07,12.73,14.85,15.59,0.16653574234092688,0.049831649831649845
300168.SZ,万达信息,2011-09-20,21.72,22.18,23.45,0.021178637200736688,0.05725879170423803
300168.SZ,万达信息,2014-03-22,37.15,38.4,0.0,0.033647375504710635,-1.0
300170.SZ,汉得信息,2015-07-25,28.1,21.87,16.14,-0.22170818505338077,-0.262002743484225
300170.SZ,汉得信息,2012-12-26,15.27,16.8,19.8,0.10019646365422405,0.17857142857142858
300170.SZ,汉得信息,2016-07-07,13.62,14.9,13.45,0.09397944199706323,-0.0973154362416108
300170.SZ,汉得信息,2014-08-28,12.8,12.93,14.5,0.010156249999999922,0.12142304717710753
300170.SZ,汉得信息,2011-07-22,15.88,17.57,19.05,0.10642317380352641,0.08423449060899263
300170.SZ,汉得信息,2014-01-29,15.49,18.4,21.7,0.18786313750806963,0.17934782608695657
300171.SZ,东富龙,2014-04-01,35.55,31.26,31.78,-0.12067510548523196,0.0166346769033909
300177.SZ,中海达,2011-09-14,47.41,44.84,43.06,-0.05420797300147634,-0.03969669937555756
300177.SZ,中海达,2016-09-03,15.24,15.29,14.97,0.0032808398950130535,-0.020928711576193495
300178.SZ,腾邦国际,2015-01-26,26.3,33.17,43.5,0.26121673003802287,0.3114259873379559
300178.SZ,腾邦国际,2012-08-31,11.43,12.38,11.84,0.08311461067366589,-0.04361873990306954
300179.SZ,四方达,2015-08-04,7.09,8.1,6.05,0.14245416078984482,-0.25308641975308643
300182.SZ,捷成股份,2012-07-13,22.79,23.48,24.24,0.030276437033786806,0.03236797274275971
300182.SZ,捷成股份,2016-11-29,11.78,10.89,10.36,-0.07555178268251264,-0.04866850321395786
300182.SZ,捷成股份,2012-07-13,22.79,23.48,24.24,0.030276437033786806,0.03236797274275971
300182.SZ,捷成股份,2014-08-05,20.1,18.37,19.9,-0.08606965174129355,0.08328796951551429
300183.SZ,东软载波,2012-08-30,23.35,23.48,21.28,0.005567451820128437,-0.09369676320272569
300184.SZ,力源信息,2014-11-05,16.88,15.31,14.05,-0.0930094786729857,-0.0822991508817766
300184.SZ,力源信息,2014-11-05,16.88,15.31,14.05,-0.0930094786729857,-0.0822991508817766
300187.SZ,永清环保,2015-08-22,38.03,34.45,28.55,-0.09413620825663944,-0.1712626995645864
300188.SZ,美亚柏科,2012-05-30,41.85,44.96,23.33,0.07431302270011945,-0.4810943060498221
300188.SZ,美亚柏科,2016-11-16,24.67,24.42,20.82,-0.010133765707336847,-0.14742014742014747
300190.SZ,维尔利,2012-02-08,40.54,36.85,42.8,-0.0910212136161815,0.1614654002713703
300193.SZ,佳士科技,2015-03-11,15.16,16.66,19.85,0.09894459102902374,0.19147659063625458
300195.SZ,长荣股份,2013-03-02,25.28,24.78,24.49,-0.019778481012658226,-0.011702986279257574
300197.SZ,铁汉生态,2013-04-02,41.26,39.03,46.98,-0.05404750363548223,0.20368946963873932
300198.SZ,纳川股份,2012-03-05,15.75,17.85,14.98,0.13333333333333341,-0.16078431372549024
300198.SZ,纳川股份,2012-03-05,15.75,17.85,14.98,0.13333333333333341,-0.16078431372549024
300199.SZ,翰宇药业,2017-02-28,16.21,17.36,16.16,0.07094386181369516,-0.0691244239631336
300203.SZ,聚光科技,2014-05-22,14.56,14.4,15.32,-0.010989010989010999,0.06388888888888888
300204.SZ,舒泰神,2016-08-23,18.93,18.32,18.12,-0.032223983095615395,-0.01091703056768555
300204.SZ,舒泰神,2015-08-28,34.34,29.0,31.72,-0.155503785672685,0.09379310344827582
300204.SZ,舒泰神,2015-08-28,34.34,29.0,31.72,-0.155503785672685,0.09379310344827582
300207.SZ,欣旺达,2015-11-24,27.15,28.02,29.02,0.032044198895027666,0.03568879371877231
300207.SZ,欣旺达,2014-04-05,23.69,24.5,25.5,0.03419164204305609,0.04081632653061224
300208.SZ,恒顺众昇,2011-06-30,19.69,19.55,20.59,-0.007110208227526692,0.053196930946291514
300208.SZ,恒顺众昇,2014-09-20,11.08,12.01,11.83,0.08393501805054149,-0.014987510407993315
300213.SZ,佳讯飞鸿,2011-12-29,18.14,15.71,14.71,-0.13395810363836821,-0.06365372374283895
300216.SZ,千山药机,2012-11-02,11.48,12.22,8.8,0.06445993031358886,-0.27986906710310966
300218.SZ,安利股份,2013-09-11,6.88,6.9,7.65,0.0029069767441861137,0.10869565217391304
300219.SZ,鸿利智汇,2014-02-24,12.0,12.83,12.82,0.06916666666666667,-0.0007794232268121424
300219.SZ,鸿利智汇,2014-02-24,12.0,12.83,12.82,0.06916666666666667,-0.0007794232268121424
300221.SZ,银禧科技,2014-10-16,12.4,15.02,17.28,0.2112903225806451,0.15046604527296947
300221.SZ,银禧科技,2014-10-16,12.4,15.02,17.28,0.2112903225806451,0.15046604527296947
300222.SZ,科大智能,2016-06-29,25.4,28.3,22.28,0.11417322834645678,-0.21272084805653707
300223.SZ,北京君正,2016-03-12,24.99,23.38,27.5,-0.06442577030812323,0.17621899059024812
300224.SZ,正海磁材,2014-05-27,17.0,18.06,21.0,0.062352941176470514,0.1627906976744187
300227.SZ,光韵达,2014-04-15,15.27,14.95,14.08,-0.020956123117223332,-0.05819397993311032
300228.SZ,富瑞特装,2012-06-19,41.75,22.68,27.1,-0.45676646706586826,0.1948853615520283
300228.SZ,富瑞特装,2017-02-11,12.85,13.27,14.17,0.03268482490272373,0.06782215523737757
300228.SZ,富瑞特装,2017-02-11,12.85,13.27,14.17,0.03268482490272373,0.06782215523737757
300229.SZ,拓尔思,2016-05-25,22.65,20.56,20.08,-0.0922737306843267,-0.023346303501945546
300229.SZ,拓尔思,2011-12-24,29.42,27.55,24.79,-0.06356220258327672,-0.10018148820326685
300231.SZ,银信科技,2016-04-30,17.73,19.03,17.86,0.07332205301748453,-0.06148187073042573
300231.SZ,银信科技,2014-10-25,13.98,14.31,14.41,0.02360515021459228,0.00698812019566734
300232.SZ,洲明科技,2013-11-06,16.69,16.79,16.41,0.005991611743558889,-0.022632519356759917
300232.SZ,洲明科技,2013-11-06,16.69,16.79,16.41,0.005991611743558889,-0.022632519356759917
300232.SZ,洲明科技,2016-12-28,15.42,14.98,13.11,-0.028534370946822277,-0.12483311081441929
300233.SZ,金城医药,2014-05-01,20.42,20.9,21.04,0.023506366307541472,0.006698564593301463
300236.SZ,上海新阳,2012-02-09,13.26,13.45,15.37,0.014328808446455468,0.14275092936802974
300236.SZ,上海新阳,2014-04-22,31.13,26.84,25.2,-0.13780918727915192,-0.06110283159463489
300238.SZ,冠昊生物,2013-10-30,31.66,29.05,31.45,-0.08243840808591281,0.08261617900172112
300240.SZ,飞力达,2012-02-23,15.25,17.52,17.56,0.1488524590163934,0.0022831050228310015
300241.SZ,瑞丰光电,2012-11-09,14.14,13.88,13.16,-0.01838755304101837,-0.05187319884726229
300241.SZ,瑞丰光电,2012-11-09,14.14,13.88,13.16,-0.01838755304101837,-0.05187319884726229
300241.SZ,瑞丰光电,2016-07-02,15.15,16.82,16.38,0.11023102310231023,-0.026159334126040504
300242.SZ,明家联合,2015-11-27,35.4,45.3,0.0,0.2796610169491525,-1.0
300242.SZ,明家联合,2015-11-27,35.4,45.3,0.0,0.2796610169491525,-1.0
300243.SZ,瑞丰高材,2013-09-17,8.55,9.05,9.05,0.05847953216374269,0.0
300243.SZ,瑞丰高材,2013-09-17,8.55,9.05,9.05,0.05847953216374269,0.0
300244.SZ,迪安诊断,2013-04-13,32.12,37.8,41.0,0.17683686176836863,0.08465608465608473
300245.SZ,天玑科技,2013-07-11,11.62,14.44,14.13,0.24268502581755597,-0.021468144044321243
300245.SZ,天玑科技,2016-03-11,22.58,19.23,23.78,-0.14836138175376432,0.23660946437857516
300247.SZ,乐金健康,2015-08-04,10.55,12.1,8.71,0.14691943127962073,-0.28016528925619827
300248.SZ,新开普,2016-06-14,24.09,23.63,26.9,-0.019095060190950638,0.13838341091832415
300249.SZ,依米康,2017-06-19,12.08,12.84,12.1,0.0629139072847682,-0.0576323987538941
300250.SZ,初灵信息,2014-03-11,24.8,22.4,22.09,-0.09677419354838718,-0.013839285714285658
300252.SZ,金信诺,2013-01-22,10.13,12.99,14.26,0.28232971372161886,0.09776751347190143
300253.SZ,卫宁健康,2012-07-26,20.69,21.2,19.15,0.02464958917351368,-0.0966981132075472
300253.SZ,卫宁健康,2016-12-10,21.97,20.08,19.68,-0.08602639963586713,-0.019920318725099532
300253.SZ,卫宁健康,2014-10-09,42.82,48.08,52.52,0.1228397944885567,0.09234608985024968
300253.SZ,卫宁健康,2016-12-10,21.97,20.08,19.68,-0.08602639963586713,-0.019920318725099532
300255.SZ,常山药业,2012-08-03,23.26,10.36,12.16,-0.5546001719690457,0.17374517374517381
300256.SZ,星星科技,2016-12-15,14.98,12.05,10.73,-0.19559412550066754,-0.1095435684647303
300259.SZ,新天科技,2015-05-13,26.83,25.19,22.87,-0.06112560566529993,-0.09210003969829297
300260.SZ,新莱应材,2017-01-10,31.76,33.82,32.18,0.0648614609571788,-0.04849201655824957
300262.SZ,巴安水务,2016-06-15,14.16,15.28,16.15,0.07909604519774005,0.05693717277486906
300262.SZ,巴安水务,2016-06-15,14.16,15.28,16.15,0.07909604519774005,0.05693717277486906
300263.SZ,隆华节能,2012-05-15,26.74,12.28,12.27,-0.5407629020194465,-0.000814332247556986
300263.SZ,隆华节能,2012-05-15,26.74,12.28,12.27,-0.5407629020194465,-0.000814332247556986
300267.SZ,尔康制药,2014-01-30,36.9,42.27,52.31,0.14552845528455297,0.2375207002602318
300269.SZ,联建光电,2016-02-05,25.83,24.55,20.55,-0.049554781262098245,-0.1629327902240326
300269.SZ,联建光电,2016-02-05,25.83,24.55,20.55,-0.049554781262098245,-0.1629327902240326
300270.SZ,中威电子,2014-01-17,14.14,16.05,19.8,0.13507779349363508,0.2336448598130841
300271.SZ,华宇软件,2015-01-15,47.89,45.06,57.8,-0.059093756525370605,0.28273413226808686
300271.SZ,华宇软件,2012-05-10,16.7,15.11,13.65,-0.09520958083832334,-0.09662475181998671
300271.SZ,华宇软件,2016-11-29,20.48,19.35,0.0,-0.05517578124999995,-1.0
300272.SZ,开能环保,2013-01-30,12.94,12.89,15.6,-0.003863987635239485,0.21024049650892157
300274.SZ,阳光电源,2017-03-18,10.19,10.58,10.03,0.03827281648675177,-0.05198487712665413
300274.SZ,阳光电源,2013-08-13,16.13,16.9,22.6,0.047737135771853664,0.33727810650887596
300274.SZ,阳光电源,2013-08-13,16.13,16.9,22.6,0.047737135771853664,0.33727810650887596
300275.SZ,梅安森,2013-07-30,10.18,11.58,13.3,0.13752455795677804,0.14853195164076
300279.SZ,和晶科技,2017-03-21,38.9,41.62,38.47,0.06992287917737787,-0.07568476693897162
300281.SZ,金明精机,2014-03-11,13.11,12.22,12.59,-0.06788710907704033,0.030278232405891916
300281.SZ,金明精机,2014-03-11,13.11,12.22,12.59,-0.06788710907704033,0.030278232405891916
300282.SZ,汇冠股份,2016-11-12,29.98,32.78,29.39,0.09339559706470983,-0.10341671751067726
